"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Katie B, a perpetual work-in-progress.","https://twitter.com/K8TBenoit","1572342819","For some reason, I have a problem saying the word ""defrost."" Like when you turn it on in your car? I've gotten to calling it defrag or defer or defog. Thankfully, my wife can translate any of those into Katie-speak for defrost.","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572365721","Is it a memory thing or?","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Katie B, a perpetual work-in-progress.","https://twitter.com/K8TBenoit","1572342819","For some reason, I have a problem saying the word ""defrost."" Like when you turn it on in your car? I've gotten to calling it defrag or defer or defog. Thankfully, my wife can translate any of those into Katie-speak for defrost.","1","0","2","Katie B, a perpetual work-in-progress.","https://twitter.com/K8TBenoit","1572366442","I don't know.  It's some type of block where I can't remember what comes after ""def--"", so I substitute a diff set of letters after it.  Fortunately, the only other problem I have is sometimes I'll omit a word when talking or writing 'coz I'm trying to keep up with my brain.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Katie B, a perpetual work-in-progress.","https://twitter.com/K8TBenoit","1572342819","For some reason, I have a problem saying the word ""defrost."" Like when you turn it on in your car? I've gotten to calling it defrag or defer or defog. Thankfully, my wife can translate any of those into Katie-speak for defrost.","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572366746","Ah that makes sense. Frustrating though","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Katie B, a perpetual work-in-progress.","https://twitter.com/K8TBenoit","1572342819","For some reason, I have a problem saying the word ""defrost."" Like when you turn it on in your car? I've gotten to calling it defrag or defer or defog. Thankfully, my wife can translate any of those into Katie-speak for defrost.","1","0","2","Katie B, a perpetual work-in-progress.","https://twitter.com/K8TBenoit","1572366852","Especially in writing. Most of my edits to my works have been because I dropped a word in a sentence. I have moments where I struggle to understand what I was writing, if it's a particularly odd word that dropped.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Eileen Curley Hammond","https://twitter.com/curleyhammcozy","1572294744","I leave the first few pieces of bread in the loaf. Even though I will eventually have to eat them.pic.twitter.com/zrEhf1UbOV","5","0","5","A. R. Vaughn","https://twitter.com/AllisonRose82","1572297620","fun tip: if you put a slice of bread in the tupperware with cookies or cake, it will help keep your baked items softer and moist while the bread hardens. we use the heels bc we don’t eat them either","1",,"3"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Eileen Curley Hammond","https://twitter.com/curleyhammcozy","1572294744","I leave the first few pieces of bread in the loaf. Even though I will eventually have to eat them.pic.twitter.com/zrEhf1UbOV","5","0","5"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572299512","Nice pro tip!",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kim Beall  👻","https://twitter.com/KimBeallsGhost","1572286004","When my husband is away on business, I only eat breakfast and a late lunch. I would do away with dinner for the rest of my life, if I could get away with it. Maybe a small snack while watching TV in the evenings, but that's it.","2","0","5"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572286701","I am not a fan of lunch so I can kind of get behind that","1",,"4"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kim Beall  👻","https://twitter.com/KimBeallsGhost","1572286004","When my husband is away on business, I only eat breakfast and a late lunch. I would do away with dinner for the rest of my life, if I could get away with it. Maybe a small snack while watching TV in the evenings, but that's it.","2","0","5","Kim Beall  👻","https://twitter.com/KimBeallsGhost","1572286834","Lunch forces me to stop in the middle of what I'm doing, and I HATE that! When I put lunch off 'til 3, I really don't need another meal that day. (If scientists ever discover this is actually the healthiest way to eat, remember: I thought of it first! )","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Kim Beall  👻","https://twitter.com/KimBeallsGhost","1572286004","When my husband is away on business, I only eat breakfast and a late lunch. I would do away with dinner for the rest of my life, if I could get away with it. Maybe a small snack while watching TV in the evenings, but that's it.","2","0","5"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572287151","It makes sense! I eat weirdly anyways so I can get behind that",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Amy The Final Girl","https://twitter.com/amythatisme","1572290753","I talk and encourage myself out loud. Like if I'm stressed I'll be like, ""Come on Amy you got this!""","3","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572292904","Does it help?","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Amy The Final Girl","https://twitter.com/amythatisme","1572290753","I talk and encourage myself out loud. Like if I'm stressed I'll be like, ""Come on Amy you got this!""","3","0","6","Amy The Final Girl","https://twitter.com/amythatisme","1572300026","You know what it does. Sometimes you just gotta be your own cheerleader!","1",,"3"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Amy The Final Girl","https://twitter.com/amythatisme","1572290753","I talk and encourage myself out loud. Like if I'm stressed I'll be like, ""Come on Amy you got this!""","3","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572301619","That is awesome",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ojos de Halcon","https://twitter.com/ottertitties","1572295851","I set my alarm and the volume on the TV/radio to odd numbers only, usually  ending in 9 or 7, but never 5 -- because the number 5 ""feels"" even to me.","5","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572295955","Because its divisible by 10?","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ojos de Halcon","https://twitter.com/ottertitties","1572295851","I set my alarm and the volume on the TV/radio to odd numbers only, usually  ending in 9 or 7, but never 5 -- because the number 5 ""feels"" even to me.","5","0","6","Ojos de Halcon","https://twitter.com/ottertitties","1572296007","Yes!!","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ojos de Halcon","https://twitter.com/ottertitties","1572295851","I set my alarm and the volume on the TV/radio to odd numbers only, usually  ending in 9 or 7, but never 5 -- because the number 5 ""feels"" even to me.","5","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572296109","There ya have it lol. Plus its easy to count by 5s",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","LexieRenard Romance&Smut","https://twitter.com/LexieRenard","1572285933","I always put on my right sock first. Always. Pretty sure the universe would explode if I did it backwards.","3","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572286032","Is it superstition or habit?","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","LexieRenard Romance&Smut","https://twitter.com/LexieRenard","1572285933","I always put on my right sock first. Always. Pretty sure the universe would explode if I did it backwards.","3","0","6","LexieRenard Romance&Smut","https://twitter.com/LexieRenard","1572286102","Habit. I don't believe in superstition. Except that ... some things need to be a certain way just in case. haha.","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","LexieRenard Romance&Smut","https://twitter.com/LexieRenard","1572285933","I always put on my right sock first. Always. Pretty sure the universe would explode if I did it backwards.","3","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572286772","Lol sounds like how a lot of dancers who put on pointe shoes in a specific order",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","иуχ ιѕ ∂σιиg иαиσωяιмσ!","https://twitter.com/TheFirstBornNyx","1572286002","I like putting Parmesan cheese, Dijon mustard, and Caesar salad dressing on my hot dogs.","1","0","4"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572286676","Wow okay that is an interesting mix","1",,"3"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","иуχ ιѕ ∂σιиg иαиσωяιмσ!","https://twitter.com/TheFirstBornNyx","1572286002","I like putting Parmesan cheese, Dijon mustard, and Caesar salad dressing on my hot dogs.","1","0","4","иуχ ιѕ ∂σιиg иαиσωяιмσ!","https://twitter.com/TheFirstBornNyx","1572290681","It's honestly not that bad, if you ever have the chance to try it out. Maybe don't go full hog with it, but even just a taste test. The right amount of tangy and savoury.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","иуχ ιѕ ∂σιиg иαиσωяιмσ!","https://twitter.com/TheFirstBornNyx","1572286002","I like putting Parmesan cheese, Dijon mustard, and Caesar salad dressing on my hot dogs.","1","0","4"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572292887","if i was more food adventurous I would",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Cari Scribner","https://twitter.com/CariScribner1","1572291081","I count the number of stairs when I go up a staircase","3","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572292924","Whats the largest number??","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Cari Scribner","https://twitter.com/CariScribner1","1572291081","I count the number of stairs when I go up a staircase","3","0","6","Cari Scribner","https://twitter.com/CariScribner1","1572292990","I think 36?!? Any more than that and I take the elevator","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Cari Scribner","https://twitter.com/CariScribner1","1572291081","I count the number of stairs when I go up a staircase","3","0","6"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572293297","I did Jacobs ladder in Cheddar England when I was really young. That was 274 steps but when you are five its like a thousand lol",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ottalie","https://twitter.com/MissOtt","1572296089","I wear socks and shoes until I go to bed as I can’t stand the feeling of just socks or carpet on my feet!","2","0","3"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572296164","Oh that one is interesting. Haven't heard that beforeWhat about slippers?","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ottalie","https://twitter.com/MissOtt","1572296089","I wear socks and shoes until I go to bed as I can’t stand the feeling of just socks or carpet on my feet!","2","0","3","Ottalie","https://twitter.com/MissOtt","1572296245","Erm... I don’t own any, they would need to meet specific non woolly rules","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ottalie","https://twitter.com/MissOtt","1572296089","I wear socks and shoes until I go to bed as I can’t stand the feeling of just socks or carpet on my feet!","2","0","3"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572297120","Non wooly rules?",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","S. M. 'gobble gobble mf  🦃' Burgess","https://twitter.com/m_hollows","1572286356","I walk weird, like when somebody's heels rarely hit the ground","1","0","1"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572286955","Toe walking? Thats actually a thing... like something to see OT or PT about","1",,"3"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","S. M. 'gobble gobble mf  🦃' Burgess","https://twitter.com/m_hollows","1572286356","I walk weird, like when somebody's heels rarely hit the ground","1","0","1","S. M. 'gobble gobble mf  🦃' Burgess","https://twitter.com/m_hollows","1572291954","I've been recommended to stretch regularly, and be conscious about heel/toe. It's gotten a lot better lol","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","S. M. 'gobble gobble mf  🦃' Burgess","https://twitter.com/m_hollows","1572286356","I walk weird, like when somebody's heels rarely hit the ground","1","0","1"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572293076","Thats good! I have a toe walker so I am a little extra aware",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","ᖴᒪEᗩ ᗪᗩᑎE","https://twitter.com/FleaDane","1572293152","I always set my alarm to an uneven number. If I have to wake up at 6am, I'll set it for 5:57 or 6:03 but never 6am sharp.","3","0","5"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572293428","Whoa! Whats the story behind that","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","ᖴᒪEᗩ ᗪᗩᑎE","https://twitter.com/FleaDane","1572293152","I always set my alarm to an uneven number. If I have to wake up at 6am, I'll set it for 5:57 or 6:03 but never 6am sharp.","3","0","5","ᖴᒪEᗩ ᗪᗩᑎE","https://twitter.com/FleaDane","1572295714","Probably OCD... which isn't all that interesting of an answer, haha. Exact and even numbers just don't ""feel"" right to me and I've been doing it for over 20 years now.","2",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","ᖴᒪEᗩ ᗪᗩᑎE","https://twitter.com/FleaDane","1572293152","I always set my alarm to an uneven number. If I have to wake up at 6am, I'll set it for 5:57 or 6:03 but never 6am sharp.","3","0","5"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572295866","Wow. That is facinating",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Joan Wendland","https://twitter.com/BandCgames","1572298523","I drink coffee in the shower","1","0","7"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572299683","OKay how? doesnt it get wet","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Joan Wendland","https://twitter.com/BandCgames","1572298523","I drink coffee in the shower","1","0","7","Joan Wendland","https://twitter.com/BandCgames","1572312374","Travel sippy cup","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Joan Wendland","https://twitter.com/BandCgames","1572298523","I drink coffee in the shower","1","0","7"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572314074","I guess that makes sense lol",,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ben Brykczynski","https://twitter.com/BBrykczynski","1572295150","I have a very specific order in which I eat bagels.","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572295692","Bagels?","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ben Brykczynski","https://twitter.com/BBrykczynski","1572295150","I have a very specific order in which I eat bagels.","1","0","2","Ben Brykczynski","https://twitter.com/BBrykczynski","1572295815","Bagels(and only bagels)","1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/JazdzewskiTara/status/1188873764844367873"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572284568","Lets play a game! Whats something weird and crazy quirky you do? Lets keep it PG.I'll go first: I take the top crust off sandwiches... only the top one and only on sandwiches. If its like toast... I dont care as much lol",,,"129","16","127","Ben Brykczynski","https://twitter.com/BBrykczynski","1572295150","I have a very specific order in which I eat bagels.","1","0","2"," ☠ 🖤 🌛 Jazz 1782/50,000","https://twitter.com/JazdzewskiTara","1572295914","Whats the order",,,"2"
