infoType,title,link,stars,totalRatings,price,weight,rank,description,brand,colors,Color,RGB
base,"Garnier Nutrisse Nourishing Hair Color Creme, 30 Darkest Brown (Sweet Cola)  (Packaging May Vary)",https://www.amazon.com/Garnier-Nutrisse-Nourishing-Darkest-Packaging/dp/B000GCVX8U,4.1,"2,151",5.52,,"5,494","Garnier Nutrisse is the only permanent hair color creme that nourishes while you color with avocado, olive, and shea oils. The nourishing color creme enriched with fruit oil concentrate, penetrates deep into hair fibers to nourish and condition your hair so it takes color better and holds it longer, root-to-tip. Garnier Nutrisse delivers rich, radiant, long-lasting hair color with 100% grey coverage. • Permanent, nourishing hair color creme with three fruit oils- avocado, olive, and shea • The only hair color creme with a separate ampoule of grape seed oil to start nourishing as you color • Rich, radiant, long-lasting color with 100 percent grey coverage • Available in 45 Nourishing Shades Always read the hair color instructions insert in the box. Store between 50° and 80° F. Questions? Garnier Nutrisse has expert color consultants to help you. Call: 1-800-4GARNIER (1-800-442-7643). IMPORTANT: Hair color can cause an allergic reaction. Do not use if you’ve already had a reaction to a hair color product or if scalp is sensitive, itchy or damaged. Tattoos may increase risk of an allergic reaction. Do skin allergy test 48 hours before each use of this product. Don’t use over compound henna or progressive color. Wait at least 14 days after bleach, relaxing or perm before use. Don’t use on children. This is a safety summary. Read all labeling and instructions completely.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your Nutrisse Hair Color product? Ask a Garnier Hair Color Expert./nIf you have a question about a Nutrisse Hair Color product, talk to one of our Customer Care representatives./nPhone: 1-877-297-5043/nMonday-Friday, 9:00 AM-5:30PM ET",Garnier,"['Black (Licorice)', 'Extra-Light Natural Blonde (Chamomile)', ' Blackest Black', 'Extra-Light Ash Blonde (White Chocolate)', 'Natural Blue Black', 'Soft Black (Black Tea)', 'Intense Blue Black', 'Darkest Brown (Sweet Cola)', 'Darkest Golden Brown', 'Darkest Berry Burgundy', 'Dark Brown (Dark Chocolate)', 'Dark Nude Brown', 'Bronze Brown', 'Soft Mahogany Dark Brown (Raspberry Truffle)', 'Deep Burgundy (Black Cherry)', 'Dark Golden Brown (Cocoa Bean)', 'Deep Chestnut Brown (Chocolate Chestnut)', 'Dark Reddish Brown', 'Dark Berry Burgundy', 'Medium Natural Brown (Truffle)', 'Medium Ash Brown (Cool Tea)', 'Medium Nude Brown', 'Medium Golden Brown (Chestnut)', 'Medium Gold Mahogany Brown (Chocolate Caramel)', 'Medium Reddish Brown (Sangria)', 'Light Natural Brown (Acorn)', 'Light Ash Brown (Mochaccino)', 'Light Nude Brown', 'Light Golden Brown (Brown Sugar)', 'Light Natural Copper', 'True Red (Pomegranate)', 'Dark Natural Blonde (Almond Creme)', 'Dark Beige Blonde (Sweet Latte)', 'Dark Golden Blonde (Honey Dip)', 'Medium Natural Blonde (Butternut)', 'Medium Buttery Blonde', 'Champagne Blonde (Champagne Fizz)', 'Light Natural Blonde (Macadamia)', 'Light Buttery Blonde', 'Light Golden Blonde (Honey Butter)', 'Jam 84, Medium Warm Blonde', 'Jam 32, Intense Berry Black', 'Golden Blonde', 'Jam 52, Medium Berry Red', 'Medium Natural Brown']","Jam 52, Medium Berry Red",NULL
base,"Garnier Nutrisse Nourishing Hair Color Creme, 30 Darkest Brown (Sweet Cola)  (Packaging May Vary)",https://www.amazon.com/Garnier-Nutrisse-Nourishing-Darkest-Packaging/dp/B000GCVX8U,4.1,"2,151",5.52,,"5,494","Garnier Nutrisse is the only permanent hair color creme that nourishes while you color with avocado, olive, and shea oils. The nourishing color creme enriched with fruit oil concentrate, penetrates deep into hair fibers to nourish and condition your hair so it takes color better and holds it longer, root-to-tip. Garnier Nutrisse delivers rich, radiant, long-lasting hair color with 100% grey coverage. • Permanent, nourishing hair color creme with three fruit oils- avocado, olive, and shea • The only hair color creme with a separate ampoule of grape seed oil to start nourishing as you color • Rich, radiant, long-lasting color with 100 percent grey coverage • Available in 45 Nourishing Shades Always read the hair color instructions insert in the box. Store between 50° and 80° F. Questions? Garnier Nutrisse has expert color consultants to help you. Call: 1-800-4GARNIER (1-800-442-7643). IMPORTANT: Hair color can cause an allergic reaction. Do not use if you’ve already had a reaction to a hair color product or if scalp is sensitive, itchy or damaged. Tattoos may increase risk of an allergic reaction. Do skin allergy test 48 hours before each use of this product. Don’t use over compound henna or progressive color. Wait at least 14 days after bleach, relaxing or perm before use. Don’t use on children. This is a safety summary. Read all labeling and instructions completely.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your Nutrisse Hair Color product? Ask a Garnier Hair Color Expert./nIf you have a question about a Nutrisse Hair Color product, talk to one of our Customer Care representatives./nPhone: 1-877-297-5043/nMonday-Friday, 9:00 AM-5:30PM ET",Garnier,"['Black (Licorice)', 'Extra-Light Natural Blonde (Chamomile)', ' Blackest Black', 'Extra-Light Ash Blonde (White Chocolate)', 'Natural Blue Black', 'Soft Black (Black Tea)', 'Intense Blue Black', 'Darkest Brown (Sweet Cola)', 'Darkest Golden Brown', 'Darkest Berry Burgundy', 'Dark Brown (Dark Chocolate)', 'Dark Nude Brown', 'Bronze Brown', 'Soft Mahogany Dark Brown (Raspberry Truffle)', 'Deep Burgundy (Black Cherry)', 'Dark Golden Brown (Cocoa Bean)', 'Deep Chestnut Brown (Chocolate Chestnut)', 'Dark Reddish Brown', 'Dark Berry Burgundy', 'Medium Natural Brown (Truffle)', 'Medium Ash Brown (Cool Tea)', 'Medium Nude Brown', 'Medium Golden Brown (Chestnut)', 'Medium Gold Mahogany Brown (Chocolate Caramel)', 'Medium Reddish Brown (Sangria)', 'Light Natural Brown (Acorn)', 'Light Ash Brown (Mochaccino)', 'Light Nude Brown', 'Light Golden Brown (Brown Sugar)', 'Light Natural Copper', 'True Red (Pomegranate)', 'Dark Natural Blonde (Almond Creme)', 'Dark Beige Blonde (Sweet Latte)', 'Dark Golden Blonde (Honey Dip)', 'Medium Natural Blonde (Butternut)', 'Medium Buttery Blonde', 'Champagne Blonde (Champagne Fizz)', 'Light Natural Blonde (Macadamia)', 'Light Buttery Blonde', 'Light Golden Blonde (Honey Butter)', 'Jam 84, Medium Warm Blonde', 'Jam 32, Intense Berry Black', 'Golden Blonde', 'Jam 52, Medium Berry Red', 'Medium Natural Brown']",Medium Natural Brown,NULL
base,"Schwarzkopf Keratin Color Anti-Age Hair Color Cream, 6.0 Delicate Praline (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Keratin-Anti-Age-Delicate-Packaging/dp/B00TUM6QUC,4.1,326,9.97,2.08,"23,813","Specially formulated for mature hair, Keratin color uses Unique Collagen Care Complex and Skin Flattering Pigments to deliver younger, fuller looking hair in just 30 minutes. Keratin Coloration acts as a treatment to help repair highly processed, damaged hair with up to 80% less hair breakage. 20 intensive colors deliver 100% gray coverage with a low-odor coloring experience thanks to the Ammonia Control Technology.
				    ",Schwarzkopf,"['Cappuccino', 'Intense Cocoa', 'Berry Brown', 'Cashmere Brown', 'Delicate Praline', 'Light Golden Brown', 'Macadamia']",Cappuccino,NULL
base,"Schwarzkopf Keratin Color Anti-Age Hair Color Cream, 6.0 Delicate Praline (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Keratin-Anti-Age-Delicate-Packaging/dp/B00TUM6QUC,4.1,326,9.97,2.08,"23,813","Specially formulated for mature hair, Keratin color uses Unique Collagen Care Complex and Skin Flattering Pigments to deliver younger, fuller looking hair in just 30 minutes. Keratin Coloration acts as a treatment to help repair highly processed, damaged hair with up to 80% less hair breakage. 20 intensive colors deliver 100% gray coverage with a low-odor coloring experience thanks to the Ammonia Control Technology.
				    ",Schwarzkopf,"['Cappuccino', 'Intense Cocoa', 'Berry Brown', 'Cashmere Brown', 'Delicate Praline', 'Light Golden Brown', 'Macadamia']",Intense Cocoa,NULL
base,"Schwarzkopf Keratin Color Anti-Age Hair Color Cream, 6.0 Delicate Praline (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Keratin-Anti-Age-Delicate-Packaging/dp/B00TUM6QUC,4.1,326,9.97,2.08,"23,813","Specially formulated for mature hair, Keratin color uses Unique Collagen Care Complex and Skin Flattering Pigments to deliver younger, fuller looking hair in just 30 minutes. Keratin Coloration acts as a treatment to help repair highly processed, damaged hair with up to 80% less hair breakage. 20 intensive colors deliver 100% gray coverage with a low-odor coloring experience thanks to the Ammonia Control Technology.
				    ",Schwarzkopf,"['Cappuccino', 'Intense Cocoa', 'Berry Brown', 'Cashmere Brown', 'Delicate Praline', 'Light Golden Brown', 'Macadamia']",Berry Brown,NULL
base,"Schwarzkopf Keratin Color Anti-Age Hair Color Cream, 6.0 Delicate Praline (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Keratin-Anti-Age-Delicate-Packaging/dp/B00TUM6QUC,4.1,326,9.97,2.08,"23,813","Specially formulated for mature hair, Keratin color uses Unique Collagen Care Complex and Skin Flattering Pigments to deliver younger, fuller looking hair in just 30 minutes. Keratin Coloration acts as a treatment to help repair highly processed, damaged hair with up to 80% less hair breakage. 20 intensive colors deliver 100% gray coverage with a low-odor coloring experience thanks to the Ammonia Control Technology.
				    ",Schwarzkopf,"['Cappuccino', 'Intense Cocoa', 'Berry Brown', 'Cashmere Brown', 'Delicate Praline', 'Light Golden Brown', 'Macadamia']",Cashmere Brown,NULL
base,"Schwarzkopf Keratin Color Anti-Age Hair Color Cream, 6.0 Delicate Praline (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Keratin-Anti-Age-Delicate-Packaging/dp/B00TUM6QUC,4.1,326,9.97,2.08,"23,813","Specially formulated for mature hair, Keratin color uses Unique Collagen Care Complex and Skin Flattering Pigments to deliver younger, fuller looking hair in just 30 minutes. Keratin Coloration acts as a treatment to help repair highly processed, damaged hair with up to 80% less hair breakage. 20 intensive colors deliver 100% gray coverage with a low-odor coloring experience thanks to the Ammonia Control Technology.
				    ",Schwarzkopf,"['Cappuccino', 'Intense Cocoa', 'Berry Brown', 'Cashmere Brown', 'Delicate Praline', 'Light Golden Brown', 'Macadamia']",Delicate Praline,NULL
base,"Schwarzkopf Keratin Color Anti-Age Hair Color Cream, 6.0 Delicate Praline (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Keratin-Anti-Age-Delicate-Packaging/dp/B00TUM6QUC,4.1,326,9.97,2.08,"23,813","Specially formulated for mature hair, Keratin color uses Unique Collagen Care Complex and Skin Flattering Pigments to deliver younger, fuller looking hair in just 30 minutes. Keratin Coloration acts as a treatment to help repair highly processed, damaged hair with up to 80% less hair breakage. 20 intensive colors deliver 100% gray coverage with a low-odor coloring experience thanks to the Ammonia Control Technology.
				    ",Schwarzkopf,"['Cappuccino', 'Intense Cocoa', 'Berry Brown', 'Cashmere Brown', 'Delicate Praline', 'Light Golden Brown', 'Macadamia']",Light Golden Brown,NULL
base,"Schwarzkopf Keratin Color Anti-Age Hair Color Cream, 6.0 Delicate Praline (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Keratin-Anti-Age-Delicate-Packaging/dp/B00TUM6QUC,4.1,326,9.97,2.08,"23,813","Specially formulated for mature hair, Keratin color uses Unique Collagen Care Complex and Skin Flattering Pigments to deliver younger, fuller looking hair in just 30 minutes. Keratin Coloration acts as a treatment to help repair highly processed, damaged hair with up to 80% less hair breakage. 20 intensive colors deliver 100% gray coverage with a low-odor coloring experience thanks to the Ammonia Control Technology.
				    ",Schwarzkopf,"['Cappuccino', 'Intense Cocoa', 'Berry Brown', 'Cashmere Brown', 'Delicate Praline', 'Light Golden Brown', 'Macadamia']",Macadamia,NULL
base,"Schwarzkopf Color Ultime Hair Color Cream, 1.3 Black Cherry (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Color-Ultime-Cherry-Packaging/dp/B00TXSDBVK,4.2,219,9.97,2.08,"14,923","Experience sublime care for your hair formulated with Intensive Care Elixir with pearl essence. For shiny hair luxuriously soft to touch, available in 22 vibrant colors in high de­finition shades including Magnificent Blacks, Flaming Reds, Deep Brunettes, Iconic Blondes and NEW Glowing Coppers.
				    ",Schwarzkopf,"['Raven Black', 'Scarlet Black', 'Black Cherry', 'Sapphire Black', 'Espresso Black', 'Amethyst Black']",Raven Black,NULL
base,"Schwarzkopf Color Ultime Hair Color Cream, 1.3 Black Cherry (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Color-Ultime-Cherry-Packaging/dp/B00TXSDBVK,4.2,219,9.97,2.08,"14,923","Experience sublime care for your hair formulated with Intensive Care Elixir with pearl essence. For shiny hair luxuriously soft to touch, available in 22 vibrant colors in high de­finition shades including Magnificent Blacks, Flaming Reds, Deep Brunettes, Iconic Blondes and NEW Glowing Coppers.
				    ",Schwarzkopf,"['Raven Black', 'Scarlet Black', 'Black Cherry', 'Sapphire Black', 'Espresso Black', 'Amethyst Black']",Scarlet Black,NULL
base,"Schwarzkopf Color Ultime Hair Color Cream, 1.3 Black Cherry (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Color-Ultime-Cherry-Packaging/dp/B00TXSDBVK,4.2,219,9.97,2.08,"14,923","Experience sublime care for your hair formulated with Intensive Care Elixir with pearl essence. For shiny hair luxuriously soft to touch, available in 22 vibrant colors in high de­finition shades including Magnificent Blacks, Flaming Reds, Deep Brunettes, Iconic Blondes and NEW Glowing Coppers.
				    ",Schwarzkopf,"['Raven Black', 'Scarlet Black', 'Black Cherry', 'Sapphire Black', 'Espresso Black', 'Amethyst Black']",Black Cherry,NULL
base,"Schwarzkopf Color Ultime Hair Color Cream, 1.3 Black Cherry (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Color-Ultime-Cherry-Packaging/dp/B00TXSDBVK,4.2,219,9.97,2.08,"14,923","Experience sublime care for your hair formulated with Intensive Care Elixir with pearl essence. For shiny hair luxuriously soft to touch, available in 22 vibrant colors in high de­finition shades including Magnificent Blacks, Flaming Reds, Deep Brunettes, Iconic Blondes and NEW Glowing Coppers.
				    ",Schwarzkopf,"['Raven Black', 'Scarlet Black', 'Black Cherry', 'Sapphire Black', 'Espresso Black', 'Amethyst Black']",Sapphire Black,NULL
base,"Schwarzkopf Color Ultime Hair Color Cream, 1.3 Black Cherry (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Color-Ultime-Cherry-Packaging/dp/B00TXSDBVK,4.2,219,9.97,2.08,"14,923","Experience sublime care for your hair formulated with Intensive Care Elixir with pearl essence. For shiny hair luxuriously soft to touch, available in 22 vibrant colors in high de­finition shades including Magnificent Blacks, Flaming Reds, Deep Brunettes, Iconic Blondes and NEW Glowing Coppers.
				    ",Schwarzkopf,"['Raven Black', 'Scarlet Black', 'Black Cherry', 'Sapphire Black', 'Espresso Black', 'Amethyst Black']",Espresso Black,NULL
base,"Schwarzkopf Color Ultime Hair Color Cream, 1.3 Black Cherry (Packaging May Vary)",https://www.amazon.com/Schwarzkopf-Color-Ultime-Cherry-Packaging/dp/B00TXSDBVK,4.2,219,9.97,2.08,"14,923","Experience sublime care for your hair formulated with Intensive Care Elixir with pearl essence. For shiny hair luxuriously soft to touch, available in 22 vibrant colors in high de­finition shades including Magnificent Blacks, Flaming Reds, Deep Brunettes, Iconic Blondes and NEW Glowing Coppers.
				    ",Schwarzkopf,"['Raven Black', 'Scarlet Black', 'Black Cherry', 'Sapphire Black', 'Espresso Black', 'Amethyst Black']",Amethyst Black,NULL
base,"L'Oréal Paris Excellence Créme Permanent Hair Color, 5RB Medium Reddish Brown, 2 COUNT 100% Gray Coverage Hair Dye",https://www.amazon.com/LOreal-Paris-Excellence-Permanent-Reddish/dp/B07D9Q863C,4.3,66,10.78,,"13,414","L'Oreal Paris Excellence Creme Permanent Hair Color, 5rb Medium Reddish Brown, 2 Count
				    ",L'Oréal,"['Dark Mahogany Red', 'Dark Mahogany Red', 'Medium Reddish Brown', 'Light Auburn', 'light Auburn']",Dark Mahogany Red,NULL
base,"L'Oréal Paris Excellence Créme Permanent Hair Color, 5RB Medium Reddish Brown, 2 COUNT 100% Gray Coverage Hair Dye",https://www.amazon.com/LOreal-Paris-Excellence-Permanent-Reddish/dp/B07D9Q863C,4.3,66,10.78,,"13,414","L'Oreal Paris Excellence Creme Permanent Hair Color, 5rb Medium Reddish Brown, 2 Count
				    ",L'Oréal,"['Dark Mahogany Red', 'Dark Mahogany Red', 'Medium Reddish Brown', 'Light Auburn', 'light Auburn']",Dark Mahogany Red,NULL
base,"L'Oréal Paris Excellence Créme Permanent Hair Color, 5RB Medium Reddish Brown, 2 COUNT 100% Gray Coverage Hair Dye",https://www.amazon.com/LOreal-Paris-Excellence-Permanent-Reddish/dp/B07D9Q863C,4.3,66,10.78,,"13,414","L'Oreal Paris Excellence Creme Permanent Hair Color, 5rb Medium Reddish Brown, 2 Count
				    ",L'Oréal,"['Dark Mahogany Red', 'Dark Mahogany Red', 'Medium Reddish Brown', 'Light Auburn', 'light Auburn']",Medium Reddish Brown,NULL
base,"L'Oréal Paris Excellence Créme Permanent Hair Color, 5RB Medium Reddish Brown, 2 COUNT 100% Gray Coverage Hair Dye",https://www.amazon.com/LOreal-Paris-Excellence-Permanent-Reddish/dp/B07D9Q863C,4.3,66,10.78,,"13,414","L'Oreal Paris Excellence Creme Permanent Hair Color, 5rb Medium Reddish Brown, 2 Count
				    ",L'Oréal,"['Dark Mahogany Red', 'Dark Mahogany Red', 'Medium Reddish Brown', 'Light Auburn', 'light Auburn']",Light Auburn,NULL
base,"L'Oréal Paris Excellence Créme Permanent Hair Color, 5RB Medium Reddish Brown, 2 COUNT 100% Gray Coverage Hair Dye",https://www.amazon.com/LOreal-Paris-Excellence-Permanent-Reddish/dp/B07D9Q863C,4.3,66,10.78,,"13,414","L'Oreal Paris Excellence Creme Permanent Hair Color, 5rb Medium Reddish Brown, 2 Count
				    ",L'Oréal,"['Dark Mahogany Red', 'Dark Mahogany Red', 'Medium Reddish Brown', 'Light Auburn', 'light Auburn']",light Auburn,NULL
base,"L'OrÃal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, 3C Cool Darkest Brown, 1 kit Hair Dye 1 Count",https://www.amazon.com/Paris-Superior-Preference-Fade-Defying-Permanent/dp/B0185LC8YG,3.9,745,8.49,8,"19,680","Since 1973, L’Oreal Superior Preference has been our gold standard in permanent hair color – delivering extraordinary shine and luminous hair color that lasts and lasts. What makes Superior Preference hair color so special is our unique Fade-Defying Color and Shine System that pairs our translucent gel formula with our famous Care Supreme Conditioning treatment. The end result is beautifully crafted, long lasting hair color with depth and dimension. Available in over 50 luminous shades so you can find your own signature color.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your L'Oreal Paris Hair Color product? Ask a L'Oreal Hair Color Expert./nIf you have a question about a L'Oreal Paris Hair Color product, talk to one of our L’Oreal Customer Care representatives./nPhone: 1-888-768-2914/nMonday-Friday, 9:00 AM-5:30PM ET",L'OrÃal,"['Cool Darkest Brown', 'Dark Brown', 'Dark Ash Brown (3 Count) Hair Dye', 'Cool Dark Brown', 'Dark Mahogany Brown', 'Dark Soft Mahogany Brown', 'Medium Copper Brown', 'Ash Brown', 'Medium Ash Brown', 'Cool Medium Brown', 'Medium Chestnut Brown', 'Iced Golden Brown', 'Medium Golden Brown', 'Light Brown', 'Lightest Golden Brown', 'Light Ash Brown', 'Light Amber Brown', 'Cool Light Brown', 'Light Ash Blonde', 'Ash Brown UL 61', 'Hi-Lift Natural Brown', 'Hi-Lift Gold Brown']",Cool Darkest Brown,NULL
base,"L'OrÃal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, 3C Cool Darkest Brown, 1 kit Hair Dye 1 Count",https://www.amazon.com/Paris-Superior-Preference-Fade-Defying-Permanent/dp/B0185LC8YG,3.9,745,8.49,8,"19,680","Since 1973, L’Oreal Superior Preference has been our gold standard in permanent hair color – delivering extraordinary shine and luminous hair color that lasts and lasts. What makes Superior Preference hair color so special is our unique Fade-Defying Color and Shine System that pairs our translucent gel formula with our famous Care Supreme Conditioning treatment. The end result is beautifully crafted, long lasting hair color with depth and dimension. Available in over 50 luminous shades so you can find your own signature color.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your L'Oreal Paris Hair Color product? Ask a L'Oreal Hair Color Expert./nIf you have a question about a L'Oreal Paris Hair Color product, talk to one of our L’Oreal Customer Care representatives./nPhone: 1-888-768-2914/nMonday-Friday, 9:00 AM-5:30PM ET",L'OrÃal,"['Cool Darkest Brown', 'Dark Brown', 'Dark Ash Brown (3 Count) Hair Dye', 'Cool Dark Brown', 'Dark Mahogany Brown', 'Dark Soft Mahogany Brown', 'Medium Copper Brown', 'Ash Brown', 'Medium Ash Brown', 'Cool Medium Brown', 'Medium Chestnut Brown', 'Iced Golden Brown', 'Medium Golden Brown', 'Light Brown', 'Lightest Golden Brown', 'Light Ash Brown', 'Light Amber Brown', 'Cool Light Brown', 'Light Ash Blonde', 'Ash Brown UL 61', 'Hi-Lift Natural Brown', 'Hi-Lift Gold Brown']",Dark Brown,NULL
base,"L'OrÃal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, 3C Cool Darkest Brown, 1 kit Hair Dye 1 Count",https://www.amazon.com/Paris-Superior-Preference-Fade-Defying-Permanent/dp/B0185LC8YG,3.9,745,8.49,8,"19,680","Since 1973, L’Oreal Superior Preference has been our gold standard in permanent hair color – delivering extraordinary shine and luminous hair color that lasts and lasts. What makes Superior Preference hair color so special is our unique Fade-Defying Color and Shine System that pairs our translucent gel formula with our famous Care Supreme Conditioning treatment. The end result is beautifully crafted, long lasting hair color with depth and dimension. Available in over 50 luminous shades so you can find your own signature color.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your L'Oreal Paris Hair Color product? Ask a L'Oreal Hair Color Expert./nIf you have a question about a L'Oreal Paris Hair Color product, talk to one of our L’Oreal Customer Care representatives./nPhone: 1-888-768-2914/nMonday-Friday, 9:00 AM-5:30PM ET",L'OrÃal,"['Cool Darkest Brown', 'Dark Brown', 'Dark Ash Brown (3 Count) Hair Dye', 'Cool Dark Brown', 'Dark Mahogany Brown', 'Dark Soft Mahogany Brown', 'Medium Copper Brown', 'Ash Brown', 'Medium Ash Brown', 'Cool Medium Brown', 'Medium Chestnut Brown', 'Iced Golden Brown', 'Medium Golden Brown', 'Light Brown', 'Lightest Golden Brown', 'Light Ash Brown', 'Light Amber Brown', 'Cool Light Brown', 'Light Ash Blonde', 'Ash Brown UL 61', 'Hi-Lift Natural Brown', 'Hi-Lift Gold Brown']",Dark Ash Brown (3 Count) Hair Dye,NULL
base,"L'OrÃal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, 3C Cool Darkest Brown, 1 kit Hair Dye 1 Count",https://www.amazon.com/Paris-Superior-Preference-Fade-Defying-Permanent/dp/B0185LC8YG,3.9,745,8.49,8,"19,680","Since 1973, L’Oreal Superior Preference has been our gold standard in permanent hair color – delivering extraordinary shine and luminous hair color that lasts and lasts. What makes Superior Preference hair color so special is our unique Fade-Defying Color and Shine System that pairs our translucent gel formula with our famous Care Supreme Conditioning treatment. The end result is beautifully crafted, long lasting hair color with depth and dimension. Available in over 50 luminous shades so you can find your own signature color.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your L'Oreal Paris Hair Color product? Ask a L'Oreal Hair Color Expert./nIf you have a question about a L'Oreal Paris Hair Color product, talk to one of our L’Oreal Customer Care representatives./nPhone: 1-888-768-2914/nMonday-Friday, 9:00 AM-5:30PM ET",L'OrÃal,"['Cool Darkest Brown', 'Dark Brown', 'Dark Ash Brown (3 Count) Hair Dye', 'Cool Dark Brown', 'Dark Mahogany Brown', 'Dark Soft Mahogany Brown', 'Medium Copper Brown', 'Ash Brown', 'Medium Ash Brown', 'Cool Medium Brown', 'Medium Chestnut Brown', 'Iced Golden Brown', 'Medium Golden Brown', 'Light Brown', 'Lightest Golden Brown', 'Light Ash Brown', 'Light Amber Brown', 'Cool Light Brown', 'Light Ash Blonde', 'Ash Brown UL 61', 'Hi-Lift Natural Brown', 'Hi-Lift Gold Brown']",Cool Dark Brown,NULL
base,"L'OrÃal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, 3C Cool Darkest Brown, 1 kit Hair Dye 1 Count",https://www.amazon.com/Paris-Superior-Preference-Fade-Defying-Permanent/dp/B0185LC8YG,3.9,745,8.49,8,"19,680","Since 1973, L’Oreal Superior Preference has been our gold standard in permanent hair color – delivering extraordinary shine and luminous hair color that lasts and lasts. What makes Superior Preference hair color so special is our unique Fade-Defying Color and Shine System that pairs our translucent gel formula with our famous Care Supreme Conditioning treatment. The end result is beautifully crafted, long lasting hair color with depth and dimension. Available in over 50 luminous shades so you can find your own signature color.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your L'Oreal Paris Hair Color product? Ask a L'Oreal Hair Color Expert./nIf you have a question about a L'Oreal Paris Hair Color product, talk to one of our L’Oreal Customer Care representatives./nPhone: 1-888-768-2914/nMonday-Friday, 9:00 AM-5:30PM ET",L'OrÃal,"['Cool Darkest Brown', 'Dark Brown', 'Dark Ash Brown (3 Count) Hair Dye', 'Cool Dark Brown', 'Dark Mahogany Brown', 'Dark Soft Mahogany Brown', 'Medium Copper Brown', 'Ash Brown', 'Medium Ash Brown', 'Cool Medium Brown', 'Medium Chestnut Brown', 'Iced Golden Brown', 'Medium Golden Brown', 'Light Brown', 'Lightest Golden Brown', 'Light Ash Brown', 'Light Amber Brown', 'Cool Light Brown', 'Light Ash Blonde', 'Ash Brown UL 61', 'Hi-Lift Natural Brown', 'Hi-Lift Gold Brown']",Dark Mahogany Brown,NULL
base,"L'OrÃal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, 3C Cool Darkest Brown, 1 kit Hair Dye 1 Count",https://www.amazon.com/Paris-Superior-Preference-Fade-Defying-Permanent/dp/B0185LC8YG,3.9,745,8.49,8,"19,680","Since 1973, L’Oreal Superior Preference has been our gold standard in permanent hair color – delivering extraordinary shine and luminous hair color that lasts and lasts. What makes Superior Preference hair color so special is our unique Fade-Defying Color and Shine System that pairs our translucent gel formula with our famous Care Supreme Conditioning treatment. The end result is beautifully crafted, long lasting hair color with depth and dimension. Available in over 50 luminous shades so you can find your own signature color.
				    	
					/nHaving trouble finding the right shade? Questions on how to apply your L'Oreal Paris Hair Color product? Ask a L'Oreal Hair Color Expert./nIf you have a question about a L'Oreal Paris Hair Color product, talk to one of our L’Oreal Customer Care representatives./nPhone: 1-888-768-2914/nMonday-Friday, 9:00 AM-5:30PM ET",L'OrÃal,"['Cool Darkest Brown', 'Dark Brown', 'Dark Ash Brown (3 Count) Hair Dye', 'Cool Dark Brown', 'Dark Mahogany Brown', 'Dark Soft Mahogany Brown', 'Medium Copper Brown', 'Ash Brown', 'Medium Ash Brown', 'Cool Medium Brown', 'Medium Chestnut Brown', 'Iced Golden Brown', 'Medium Golden Brown', 'Light Brown', 'Lightest Golden Brown', 'Light Ash Brown', 'Light Amber Brown', 'Cool Light Brown', 'Light Ash Blonde', 'Ash Brown UL 61', 'Hi-Lift Natural Brown', 'Hi-Lift Gold Brown']",Dark Soft Mahogany Brown,NULL
