"Content","Location","Image_URL","Post_date","Likes","IsVideo","Views"
"Voy consiguiendo volver poco a poco a revivir mis rizos! Después del embarazo se me quedó el pelo sin vida, así que muy contenta con los progresos!.. feliz fin de semana!❤️ #tresemme","Alicante, Spain","https://scontent-iad3-1.cdninstagram.com/vp/5ff0cc808470440e50519df6ddcf691a/5E540DB6/t51.2885-15/e35/p1080x1080/75561381_178074676646891_6978391039722949113_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Nov 8, 2019","73","False",
"🗣Shop time!! 💋💋 Come!! What we provide 💯 virgin hair! 💡We always have cycle stock on hand.#wigs #lace #hair #life #prom #promotion #promos #salon #store #hairstyles #haircolor #haircut #hairart #hairdresser #hairextensions #hairshop #hairstylist #hairdye #hairgoals #hairstyling #hairoftheday #hairdo #hairlove #hairbundles #hairfrontal #lacefrontal #lacewigs",,"https://scontent-iad3-1.cdninstagram.com/vp/763c4522bfe47fb51e0e7e9bc318fd8b/5E5FA3F4/t51.2885-15/e35/71527223_202007297488810_75174876196441132_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Nov 8, 2019",,"False",
"💎POSLE/PRE 💎Color make over @kristal_beauty_house..#hairexstensions#Hypnotic#fashion#gorgeoushair#tagbestapp #straight #instahair#coolhair #haircut  #braid #hairideas #hairdye #perfectcurls #blonde #straighthair #hairofinstagram #braidideas #hair #hairstyles #brown #hairstyle #longhair #haircolor #instafashion #hairoftheday #haircolour #hairfashion #hairdo #longhairdontcare#hairexstensions ❤️ ZAKAZITE SVOJ TERMIN NA VREME 📲 069/555-4-333","Kristal beauty HOUSE","https://scontent-iad3-1.cdninstagram.com/vp/29ddda8c68015559d07834642f8dbf54/5E46231A/t51.2885-15/e35/p1080x1080/69823709_1165790760276157_9117064037159078321_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 8, 2019","10","False",
"✨Keratin treatment for my lovely @ebzs_ ✨swipe to see before pic........#hairfordays #keratinblowout #smoothhairdontcare #festivalhair #glitterhair #hairstyles #hair #haircolour #haircut #hairdye #hairoftheday #hairtutorial #hairgoals #hairdresser #festivals #blowdry #glitterroots #braids #hairinspo #festivalhairstyle #hairbymelis #summerhair #nofrizz #brazilianblowdry #braidstyles #keratintreatment #hertfordshire #london #essex","Potters Bar","https://scontent-iad3-1.cdninstagram.com/vp/03be4a4fe06fda05ef56f796dae9ab1a/5E60BDC3/t51.2885-15/e35/s1080x1080/72479594_147946586488383_2236580197088948789_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Nov 8, 2019","6","False",
"Avocado Dandelion Salad 🥑🥗 Ingredients:4 carrots, julienned2 cups dandelion greens, chopped1 large ripe avocado, peeled and pitted1 tbsp. Fresh squeezed lemon juice 1 clove garlic, mincedSalt and black pepper to tasteDash - cayenne pepper½ tsp. Paprika1 tbsp. Nutritional yeast 👩‍🍳👨‍🍳Cooking Instructions:1️⃣ Julienne the carrots with a peeler (or leave skins on ) and mix with chopped dandelion greens.2️⃣ Blend the avocado, lemon juice, garlic, salt and pepper, cayenne, paprika, and nutritional yeast, and massage into the salad. Leave to set for 5 minutes, then serve.","Toronto, Ontario","https://scontent-iad3-1.cdninstagram.com/vp/9433be5a81964bc931b50457e948b9ec/5E524C46/t51.2885-15/e35/72727211_471147996834822_25770492127856383_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Nov 8, 2019","2","False",
"كل عام وأنتم بخير بمناسبة  #المولد_النبوي_الشريف 💕hair #care #hair #hairstyle #instahair  #instapic #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut#tanta #longhairdontcare #braid #fashion #straighthair #longhair #style #straight #curly #black  #hairoftheday #hairideas  #hairfashion#reconstruction #filler#protein #detox #botox",,"https://scontent-iad3-1.cdninstagram.com/vp/149c86175d6a61ed61da80189ab26eb5/5E47266F/t51.2885-15/e35/72249089_405920126985340_5119013189369150806_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Nov 8, 2019","1 like","False",
"😂😂talking about the hair growth.is this for yourself? follow @hair.mybeauty know more .#hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair",,"https://scontent-iad3-1.cdninstagram.com/vp/92955418f17ce671dd0673bdd7586fbf/5E5CB752/t51.2885-15/e35/74802275_525329164683991_1525596995966994112_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Nov 8, 2019",,"False",
"🗣Shop time!! 💋💋 Come!! What we provide 💯 virgin hair! 💡We always have cycle stock on hand. 🗣If you wanna start a hair business, it’s really important to find a good partner.#wigs #lace #hair #life #prom #promotion #promos #salon #store #hairstyles #haircolor #haircut #hairart #hairdresser #hairextensions #hairshop #hairstylist #hairdye #hairgoals #hairstyling #hairoftheday #hairdo #hairlove #hairbundles #hairfrontal #lacefrontal #lacewigs",,"https://scontent-iad3-1.cdninstagram.com/vp/384df071980b1e5e758fa5540426b756/5E63C4BD/t51.2885-15/e35/74527310_109487700354374_5387785338920937874_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 8, 2019","1 like","False",
"• W A V E S • #hair #hairstyle #instahair #envywear #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #perfectcurls #hairfashion #hairofinstagram #coolhair #gmakehair",,"https://scontent-iad3-1.cdninstagram.com/vp/88b52baafe49cd154e45d5f2f5ab379a/5E4DB029/t51.2885-15/e35/s1080x1080/72760648_177905903388176_8172872488575453260_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 8, 2019","4","False",
"#beforeandafter #againandagain😍 #balayageredhighlights #babylightshair #blondehair #haircolours #haircutsforwomen #hair #hairtrends #hairstyle #hairdye #hairfashion #hairpainting #lovemyjob❤️✂️","Kommwtirio Salon De Beaute Efi","https://scontent-iad3-1.cdninstagram.com/vp/64f5a0fad700143be591fc3a4ba50dea/5E5E5E58/t51.2885-15/e35/71773376_2393676590947293_5648417155680034501_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 8, 2019","19","False",
"#shabnambazargani # @shabnambazargani #blondehair #blonde #bleach #olapelex #highlights #hairstyles #hairstylist #wellatoner #wellacolor #schwarzkopf #haircut #haircolor #hair#lorealcolorista #lorealinfallible #hairdye #revloncolorstay #revlonprofessional #fanola @olaplex @fanola @schwarzkopfusa @redken @hudabeauty @lorealhair #رنگموترکیبی #رنگمو #هايلايت #لايت_مو👌🏻👌🏻👌🏻❤️❤️❤️",,"https://scontent-iad3-1.cdninstagram.com/vp/d1bbc6d91c3a41b72650d41cb907f9f5/5E597973/t51.2885-15/e35/p1080x1080/75595321_785955125151655_375895677448651458_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Nov 8, 2019","172","True",
"📷 @hairby.ashleypac #hair #hairstyle #instahair #envyhair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #hairtransformations #fashion #volumehair #longhair #style #straight #bronde #brown #blonde #brunette #hairoftheday #hairideas #curlyhair #hairtransformation #hairfashion #hairofinstagram #coolhair #myhaircrush",,"https://scontent-iad3-1.cdninstagram.com/vp/e8e8e46d1f53b4c229244092d46d4f5e/5E558EBB/t51.2885-15/e35/p1080x1080/71523366_2336483443332513_5247492175608550260_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 8, 2019","26","False",
"Avocado Dandelion Salad 🥑🥗 Ingredients:4 carrots, julienned2 cups dandelion greens, chopped1 large ripe avocado, peeled and pitted1 tbsp. Fresh squeezed lemon juice 1 clove garlic, mincedSalt and black pepper to tasteDash - cayenne pepper½ tsp. Paprika1 tbsp. Nutritional yeast 👩‍🍳👨‍🍳Cooking Instructions:1️⃣ Julienne the carrots with a peeler (or leave skins on ) and mix with chopped dandelion greens.2️⃣ Blend the avocado, lemon juice, garlic, salt and pepper, cayenne, paprika, and nutritional yeast, and massage into the salad. Leave to set for 5 minutes, then serve.","London, United Kingdom","https://scontent-iad3-1.cdninstagram.com/vp/13660c295e4e692fbbce66263ad62a31/5E445860/t51.2885-15/e35/72650471_803098506809440_7096241358694456766_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Nov 8, 2019","6","False",
"Resultados conseguidos con nuestros tintes Vplex! Estos aportan vitalidad y reparación al cabello, además ofrecen una potente cobertura de canas.---Proven results!  With Vplex Color bring life and repair your hair. Strong white hair coverage#HairCare #Color #HairDye📸by:@innova.arroyomolinos",,"https://scontent-iad3-1.cdninstagram.com/vp/e6e2237a2367df14b9880180e32b1ce7/5E55BE43/t51.2885-15/e35/71677835_421327428554515_5441682365246266102_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Nov 8, 2019","30","False",
"SPAZZIO HAIR Rua Major Diogo, 39 5º andar - São Paulo Tel: 3104-5915 / 3292-3911 Ramal 499 Whats: 11 98645-8854 Venha ficar mais bonita ... #hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhaircut",,"https://scontent-iad3-1.cdninstagram.com/vp/20caa0dd7d664bf8b93624d15b693a5f/5E442A73/t51.2885-15/fr/e15/s1080x1080/72406073_2312786568850280_1182796901510546561_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 8, 2019","4","False",
"his_mensalon#hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair #hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair","His The Spa & Salon","https://scontent-iad3-1.cdninstagram.com/vp/7c45b06c58dbb6194a65a701e9b72d12/5DC7916C/t50.2886-16/76154659_736323680211203_3365482072077024365_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Nov 8, 2019",,"True","25"
"Balayage Transformation! 🎨🖌️....#hairtransformation #hair #beforeandafter #hairsalon #gsfamily #gsfamilyhairsalon #larnaca #cyprus #hairdye #hairstylist #haircut #hairoftheday #hairstyle #haircolour #womenshair #balayage #womenhairstyle #spreadyourlove #womenstyle","GS Family Hair Salon","https://scontent-iad3-1.cdninstagram.com/vp/c428be30ec440ec183f85f2a921869ab/5DC80677/t50.2886-16/76890270_2259646887659929_7967541803690100955_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 8, 2019","33","True",
"his_mensalon#hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair #hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair","His The Spa & Salon","https://scontent-iad3-1.cdninstagram.com/vp/5c5b623f5ff55dd190c060193dcac719/5DC790EE/t50.2886-16/74426997_2500625146658891_8388252276193332858_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Nov 8, 2019",,"True","12"
"#Y’all so 5 months ago I decided to step away from #hairdye y’all are all use to and try out #drying my #hair with #henna ! I’m mixing it #today and applying it tomorrow. You have to wait at least 3 months before using henna on your hair because it has a bad reaction with the acid in normal hair dye and will melts your hair. So, wish me luck covering up these gray hairs lol, but serious when did I get so many #grayhairs ?haha.. It has to develop for 24hrs before I can apply it.......#henna #hennatattoo #hennahair #naturalhaircare #naturalhair #curlyhair #redhairdontcare #redhaircolor #redhenna #chemicalfree #nature #hippy #hippyhair #new #cosmo","Pueblo, Colorado","https://scontent-iad3-1.cdninstagram.com/vp/776c92cf5e060ad9deee3fc41a8606a8/5E5F87D3/t51.2885-15/e35/s1080x1080/75518384_712483465828850_4878970638704630379_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 8, 2019","5","False",
"Para celebrar nuestro primer aniversario en el @towncenter_cde 🎉 Tenemos preparado para ti ¡Extraordinarias promociones! 🎁 Con  descuentos que no te querrás perder.  No dejes de visitarnos este 15 y 16 de NOVIEMBRE y ser parte de este nuevo año que Marco Aldany celebra por ti y para TI. 🔝💇‍♀️.#MarcoAldany #hair #Hidratación #hairstyle #instahair #toptags #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut  #braid #fashion #instafashion #Panameñas",,"https://scontent-iad3-1.cdninstagram.com/vp/ecfffa4a504f9412b63a66de1a51fb51/5E512AC3/t51.2885-15/e35/74392686_163807374726278_4061085851555592624_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 8, 2019","8","False",
"Il tuo desiderio, diventa il mio obiettivo❤️ ti voglio bene,sempre! @anto.aresta •••💁 #hair #hairstyle #instahair #toptags #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair","Incantalupo Atelier","https://scontent-iad3-1.cdninstagram.com/vp/fca184d8d3d9701943cb4e9dc44b9090/5E55F001/t51.2885-15/e35/p1080x1080/75595199_151020922952848_5961274937417956207_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Nov 8, 2019","37","False",
"✨MORENA ILUMINADA ✨.@martineligb ... FEITO COM @trusshair ❤️.#hair #morenailuminada #morenas #morenasiluminadas #iluminadas #hairstyle #hairdineinunes #makeup #palmas #tocantins #instahair #toptags #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #trusshair #trusshair #morenailuminada","Salão SA BELLE Beauty","https://scontent-iad3-1.cdninstagram.com/vp/7fff90d43273dcfe11eccc5521270c43/5E5B679F/t51.2885-15/e35/p1080x1080/72753130_2571484839566347_9169014843353712875_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Nov 8, 2019","10","False",
"St style #hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls #hairfashion #hairofinstagram #coolhair",,"https://scontent-iad3-1.cdninstagram.com/vp/2534011bdbe33249f17909cdda841abf/5E515FAB/t51.2885-15/e35/73387404_1369344863236503_380512053953313421_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Nov 8, 2019","4","False",
"Aap sab ka insta model kon hai ?....Plz follow him guys @rakesh_singh433 ....#hair #facialhair #moustache #beard #cool #photocaption #photography #blackhair #hairoftheday #perfectcurls #style #straighthair #longhair #instahair #brown #straight #braid #hairideas #haircolor #black #hairstyles #hairdye #fashion #coolhair #jubinshah","Mumbai, Maharashtra","https://scontent-iad3-1.cdninstagram.com/vp/51b9aa6ff41bb2577d18189bf7f6d1ab/5E527398/t51.2885-15/e35/75419844_148744609729697_5005154395618969417_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Nov 8, 2019","27","False",
"his_mensalon#hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair #hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair","His The Spa & Salon","https://scontent-iad3-1.cdninstagram.com/vp/5937f97326fbd43907e4d44cca452e56/5DC7FEDD/t50.2886-16/74491943_418952082133042_2685125363417201577_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Nov 8, 2019",,"True","21"
"Life is Just a game with any rules----@brahman_world_channel @lawrencebishnoie0002 @brahman_brand_channel #human #person #cushion #clothing #apparel #face #hair #accessory #accessories #sleeve #dish #meal #food #belt #style #hairoftheday #haircolour #blonde #perfectcurls #hairdye #photography #black #curly #hairideas #straight #hairstyle #haircut #coolhair #brown #instahair","Chl Nikl","https://scontent-iad3-1.cdninstagram.com/vp/be4484f236e24d3d46eafb408fe51e7c/5E53865A/t51.2885-15/e35/75412669_2488152297935638_5049303277723042260_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Nov 8, 2019","29","False",
"Nerde kalmıştık.........#hair #hairstyle #instahair #socialenvy #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #etiler #fashion #saçmodelleri #longhair #style #straight #curly #black #brown #erkekkuaförü #saçdökülmesi #hairoftheday #hairideas #istanbul #hairfashion  #coolhair #hairstylistsercanguclu","Nigde","https://scontent-iad3-1.cdninstagram.com/vp/35780eb1899de117fa6d4bd482c2da3b/5E48272F/t51.2885-15/e35/s1080x1080/73387383_118282642672004_5398003042679510458_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 8, 2019","10","False",
"RED 🔴REBEL | ECCENTRIC | DARING•••#davinesformula ⬇️New Growth: Mask 20gr 5 + 15gr 6.66 + 5gr 6.06 + 60gr 20volMids & Ends: 30gr 6.66 + 10gr 6.06 + 60gr 10vol••#haircut #hairart #photographer #filmmaker #hairstylist #artistsatwork #beauty #hair #red #hairdye #vision #art #elevatecolor #eideal #davines #elevatehair #hairbrained #setlife #btc #redhair #hairstyle #creative #hairlove #maskwithvibrachrom #donewithdavines #davinesmask #artistsoninstagram #hichameid","YOUNES EID","https://scontent-iad3-1.cdninstagram.com/vp/54af77c13cdbe01f7992ef6fb53218fa/5DC7977F/t50.2886-16/77587747_2231710443788653_2470923316315723258_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 8, 2019",,"True","107"
"🔗METAL PONYTAIL🔗⠀I used extensions by @sorangeshair✨⠀Do you want a video tutorial of this hairstyle?🤫_____________Хотите посмотреть видео-процесс этого плетения?🤫・・・#dysonhair #dysonprohair #ghdhair #modernsalon #hairstyle #kryginastudio #hairdye #hairdo #haircut #straighthair #longhair #style #straight #hairoftheday #mydyson #wakeupandmakeup #igkhair #tangleteezer #transformationhai  #americansalon  #beyondtheponytail #hairideas #braidideas #hairstyle #braid #coolhair #lovemywork💖","THE MOSCOW CITY","https://scontent-iad3-1.cdninstagram.com/vp/f05d70561aeacb4241b055c1cfaa496a/5E4DB4A4/t51.2885-15/e35/p1080x1080/74634284_539692673529506_8125944607197764408_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=1","Nov 8, 2019","1,661","True",
"his_mensalon#hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair #hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair","His The Spa & Salon","https://scontent-iad3-1.cdninstagram.com/vp/0f3069a7b23bc66ea09b0ab93da964db/5DC78F0F/t50.2886-16/77247772_123091262129170_1551897147356709492_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Nov 8, 2019",,"True","22"
"#leda #ledamuir #ledabunny #lmb #ledamonsterbunny #hailedabear #ledabunnie #youtube #youtuber #youtubers #girl #cute #pretty #alternative #beautiful #tattoo #tattoos #hair #hairdye #piercing #piercings #theledabunny",,"https://scontent-iad3-1.cdninstagram.com/vp/e85fd56f89cf369a02fd309a62826749/5E5D787C/t51.2885-15/e35/74399815_1672851486182565_6394326224829671383_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 8, 2019","13","False",
"his_mensalon#hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair #hair #hairstyle #instahair #TagsForLikes @quick.tag #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #danishzehen #hairfashion #hairofinstagram #coolhair","His The Spa & Salon","https://scontent-iad3-1.cdninstagram.com/vp/67d4dc7425d3763bca6a75186a9efa87/5DC78D2E/t50.2886-16/77731566_2536974546549703_2229077219728187405_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Nov 8, 2019",,"True","13"
"I bought a hair dye as I'm running out of my current bottle. I usually only use a little bit of dye at a time to cover the grey hair I have right at the front (unfortunate that they're all right at the front; the rest of my hair is dark). I also picked up two inexpensive moisturisers to try out. Lately I've found myself needing to reapply moisturiser frequently during the day; otherwise my skin feels dry and starts to produce excess oil as a result. The lady at the Swiss Image counter gave a nice sample pack of their products as well. I haven't heard of this brand before; anyone has had any experience with it? I'm curious to try out their products, and they're quite reasonably priced as well. 🌿 L'Oréal Casting Creme Gloss in 300 Dark Brown🌿Swiss Image Absolute Radiance Whitening night cream (I'm not interested in the whitening claim; I picked this one as it feels gel-like and hence hopefully is not pore-clogging)🌿 Simple Water Boost hydrating gel cream#loreal #lorealcastingcremegloss #hairdye #noammoniahairdye #swissimage #swissimageabsoluteradiancewhiteningnightcream #simple #simplewaterboost #simplewaterboosthydratinggelcream",,"https://scontent-iad3-1.cdninstagram.com/vp/e3f41c4aeb2cb17b4195c86b1d25a0c7/5E44128F/t51.2885-15/e35/72662816_3330884903618958_3467819942431556725_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Nov 8, 2019","23","False",
"Ahh Big bouncy BARBIE HAIR 💗💗Inspo @natalieannehair",,"https://scontent-iad3-1.cdninstagram.com/vp/00c96ff109f4d54e47f7aa8d93028bbf/5E421BF3/t51.2885-15/e35/p1080x1080/70723027_1226851774189645_6390883387860601865_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 8, 2019","34","False",
"-很久沒染髮～一染就來個橘紅色🧡-更多作品可參考【 #weeko作品】▶️ @w_e_n0419 -⚡#weeko何何預約方式⚡地點Loc. / 台北市敦化南路一段177巷11號1樓預約電話Tel. / XOCO-H ／ 02-2546-9727LINE／@etz0235z or XOCO-H LINE@-▶預約前請先確認設計師休假時間▶任何服務內容與價位皆可與設計師溝通討論","台北東區","https://scontent-iad3-1.cdninstagram.com/vp/5ecbece97db7718b1f72840bfd6a5c24/5E45008B/t51.2885-15/e35/73140609_101118187987394_4535363224989179703_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 8, 2019","17","False",
"Il nostro uomo! #hairofinstagram #curly #haircolour #hairs #redhead #hairstyles #hairfashion #instahair #hairstyle #hairdo #prilaga #coolhair #brown #longhairdontcare #hairoftheday #braid #brunette #braidideas #blonde #hair #haircut #perfectcurls #haircolor #hairstylist #longhair #hairideas #black #hairdye #straight #straighthair",,"https://scontent-iad3-1.cdninstagram.com/vp/5054309916000b65e3a361150f7f49c7/5E5C3A8F/t51.2885-15/e35/73505123_538602793366178_7632941391277677209_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 8, 2019","3","False",
"#hair #cool #t-shirt #hairstyle #green #forehead #male #human #blackhair #tree #photography #neck #plant #s-curl #top #ear #coolhair #instahair #braid #hairdo #instapic #haircolour #black #straighthair #curly #hairfashion #brown #hairdye #hairoftheday #nostalgia#","Some Where on Earth","https://scontent-iad3-1.cdninstagram.com/vp/b9258263dca6ccf49dc52abb93057323/5E44E75B/t51.2885-15/e35/71822280_558552801563076_7214781884130193989_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Nov 8, 2019","71","False",
"When your hair is beautiful, you can’t help but to smile😁😁 Muse; @moymo_ (thanks for allowing me play with your hair)Salon ; @hairtalksbyray Hair; @thesuburbanbarber ...... #hairstyles #coloredhair #haircolor #hairdye #hair #salon #barbermemes #hair #barberswithoutlimits #blondehair #haircolorist #hairart #hairvideo #hairideas #hairclip #barbershop #barber #pink #haircolorspecialist #smiles","Lagos, Nigeria","https://scontent-iad3-1.cdninstagram.com/vp/92002ece3c880ac1fd70c13eb963113d/5E6030E1/t51.2885-15/e35/p1080x1080/74421909_741247886351290_6032893825953125744_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Nov 8, 2019","56","False",
"Feliz viernesPorque no un cambio como el de nuestra compañera? 💇‍♀️💇‍♀️💇‍♀️💇‍♀️Wapisima con una melena con flequillo que viene pisando muy fuerte.#merakibylys #wellahair #wella #hair #hairstyle #instahair #hairstyles #haircolour #haircolor #hairdye #hairdo #haircut #longhairdontcare #braid #fashion #instafashion #straighthair #longhair #style #straight #curly #black #brown #blonde #brunette #hairoftheday #hairideas #braidideas #perfectcurls",,"https://scontent-iad3-1.cdninstagram.com/vp/ec17f0b831eb5bfd8b66c00e25bf8ef2/5E51AA70/t51.2885-15/e35/72228939_538912323627676_3241044075579870984_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Nov 8, 2019","24","False",
